  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      7.1607E-01      1.3554E+00      1.2012E+00      1.6490E+00      4.5808E-01      6.8486E+01      1.2237E+02      1.0000E+00
      1.0434E+00      1.1550E+00      1.0329E+00      1.3077E+00      8.7767E-01      7.6689E+01      1.0017E+02      1.0000E+00
      1.0022E+00      1.0439E+00      1.0032E+00      1.0646E+00      9.6423E-01      8.6198E+01      9.3040E+01      1.0000E+00
      9.9508E-01      1.0145E+00      1.0027E+00      1.0307E+00      9.8201E-01      8.6527E+01      9.3973E+01      1.0000E+00
      9.8818E-01      1.0224E+00      1.0103E+00      1.0324E+00      9.6179E-01      8.1826E+01      9.6783E+01      1.0000E+00
      6.7782E-01      1.3299E+00      1.4155E+00      1.5807E+00      3.2642E-01      7.3144E+01      1.3501E+02      1.0000E+00
      6.7782E-01      1.3299E+00      1.4155E+00      1.5807E+00      3.2642E-01      7.3144E+01      1.3501E+02      1.0000E+00
      9.8818E-01      1.0224E+00      1.0103E+00      1.0324E+00      9.6179E-01      8.1826E+01      9.6783E+01      1.0000E+00
      9.9508E-01      1.0145E+00      1.0027E+00      1.0307E+00      9.8201E-01      8.6527E+01      9.3973E+01      1.0000E+00
      1.0022E+00      1.0439E+00      1.0032E+00      1.0646E+00      9.6423E-01      8.6198E+01      9.3040E+01      1.0000E+00
      1.0434E+00      1.1550E+00      1.0329E+00      1.3077E+00      8.7767E-01      7.6689E+01      1.0017E+02      1.0000E+00
      6.3765E-01      1.3098E+00      1.2663E+00      1.6004E+00      3.7845E-01      6.9921E+01      1.2686E+02      1.0000E+00
      9.8996E-01      1.0247E+00      1.0062E+00      1.0471E+00      9.5317E-01      8.3630E+01      9.4430E+01      1.0000E+00
      9.8795E-01      1.0236E+00      1.0020E+00      1.0462E+00      9.5732E-01      8.6446E+01      9.2558E+01      1.0000E+00
      1.0169E+00      1.0124E+00      1.0039E+00      1.0360E+00      9.9775E-01      8.5413E+01      9.4714E+01      1.0000E+00
      1.1127E+00      1.1089E+00      1.0285E+00      1.1456E+00      1.0298E+00      7.7701E+01      1.0133E+02      1.0000E+00
      1.0740E+00      1.1250E+00      1.0207E+00      1.1851E+00      9.8863E-01      8.3678E+01      9.7608E+01      1.0000E+00
      1.0740E+00      1.1250E+00      1.0207E+00      1.1851E+00      9.8863E-01      8.3678E+01      9.7608E+01      1.0000E+00
      1.1127E+00      1.1089E+00      1.0285E+00      1.1456E+00      1.0298E+00      7.7701E+01      1.0133E+02      1.0000E+00
      1.0169E+00      1.0124E+00      1.0039E+00      1.0360E+00      9.9775E-01      8.5413E+01      9.4714E+01      1.0000E+00
      9.8795E-01      1.0236E+00      1.0020E+00      1.0462E+00      9.5732E-01      8.6446E+01      9.2558E+01      1.0000E+00
      9.8996E-01      1.0247E+00      1.0062E+00      1.0471E+00      9.5317E-01      8.3630E+01      9.4430E+01      1.0000E+00
      6.3765E-01      1.3098E+00      1.2663E+00      1.6004E+00      3.7845E-01      6.9921E+01      1.2686E+02      1.0000E+00
      6.3688E-01      1.3145E+00      1.2644E+00      1.6032E+00      3.7838E-01      6.9800E+01      1.2679E+02      1.0000E+00
      1.0403E+00      1.1506E+00      1.0306E+00      1.3067E+00      8.7524E-01      7.7102E+01      9.9740E+01      1.0000E+00
      1.1458E+00      1.0971E+00      1.0309E+00      1.1612E+00      1.0241E+00      7.6134E+01      9.9754E+01      1.0000E+00
      1.0189E+00      1.0178E+00      1.0022E+00      1.0329E+00      9.9833E-01      8.6274E+01      9.2627E+01      1.0000E+00
      1.0357E+00      1.0204E+00      1.0009E+00      1.0401E+00      1.0247E+00      8.9133E+01      9.1420E+01      1.0000E+00
      1.0357E+00      1.0204E+00      1.0009E+00      1.0401E+00      1.0247E+00      8.9133E+01      9.1420E+01      1.0000E+00
      1.0189E+00      1.0178E+00      1.0022E+00      1.0329E+00      9.9833E-01      8.6274E+01      9.2627E+01      1.0000E+00
      1.1458E+00      1.0971E+00      1.0309E+00      1.1612E+00      1.0241E+00      7.6134E+01      9.9754E+01      1.0000E+00
      1.0403E+00      1.1506E+00      1.0306E+00      1.3067E+00      8.7524E-01      7.7102E+01      9.9740E+01      1.0000E+00
      6.3688E-01      1.3145E+00      1.2644E+00      1.6032E+00      3.7838E-01      6.9800E+01      1.2679E+02      1.0000E+00
      7.2149E-01      1.3542E+00      1.1966E+00      1.6536E+00      4.5980E-01      6.9040E+01      1.2204E+02      1.0000E+00
      9.2098E-01      1.0367E+00      1.0065E+00      1.1114E+00      8.6758E-01      8.6144E+01      9.2611E+01      1.0000E+00
      1.0217E+00      1.0301E+00      1.0017E+00      1.0596E+00      9.8972E-01      8.8506E+01      9.2096E+01      1.0000E+00
      1.0217E+00      1.0301E+00      1.0017E+00      1.0596E+00      9.8972E-01      8.8506E+01      9.2096E+01      1.0000E+00
      9.2098E-01      1.0367E+00      1.0065E+00      1.1114E+00      8.6758E-01      8.6144E+01      9.2611E+01      1.0000E+00
      7.2149E-01      1.3542E+00      1.1966E+00      1.6536E+00      4.5980E-01      6.9040E+01      1.2204E+02      1.0000E+00
      6.0980E-01      1.4486E+00      1.1816E+00      1.6785E+00      4.4463E-01      6.2700E+01      1.1527E+02      1.0000E+00
      5.6865E-01      1.2312E+00      1.1827E+00      1.3940E+00      3.7296E-01      7.5887E+01      1.2221E+02      1.0000E+00
      9.4396E-01      1.1142E+00      1.0289E+00      1.2712E+00      8.1479E-01      8.3176E+01      9.8628E+01      1.0000E+00
      1.1148E+00      1.0754E+00      1.0079E+00      1.1319E+00      1.0415E+00      8.5935E+01      9.3617E+01      1.0000E+00
      1.1148E+00      1.0754E+00      1.0079E+00      1.1319E+00      1.0415E+00      8.5935E+01      9.3618E+01      1.0000E+00
      9.4396E-01      1.1142E+00      1.0289E+00      1.2712E+00      8.1479E-01      8.3177E+01      9.8628E+01      1.0000E+00
      5.6865E-01      1.2312E+00      1.1827E+00      1.3940E+00      3.7296E-01      7.5887E+01      1.2221E+02      1.0000E+00
      6.0981E-01      1.4486E+00      1.1816E+00      1.6785E+00      4.4463E-01      6.2700E+01      1.1527E+02      1.0000E+00
      9.3589E-01      1.1374E+00      1.0332E+00      1.2859E+00      7.4833E-01      7.5540E+01      9.8612E+01      1.0000E+00
      5.0423E-01      1.2163E+00      1.1129E+00      1.4793E+00      3.2952E-01      7.5239E+01      1.1544E+02      1.0000E+00
      5.2090E-01      1.2479E+00      1.1649E+00      1.5324E+00      3.7971E-01      6.8464E+01      1.1745E+02      1.0000E+00
      5.2094E-01      1.2480E+00      1.1655E+00      1.5330E+00      3.7978E-01      6.8414E+01      1.1748E+02      1.0000E+00
      5.0400E-01      1.2163E+00      1.1127E+00      1.4795E+00      3.2934E-01      7.5202E+01      1.1542E+02      1.0000E+00
      9.3574E-01      1.1373E+00      1.0331E+00      1.2861E+00      7.4808E-01      7.5562E+01      9.8650E+01      1.0000E+00
      6.0960E-01      1.4489E+00      1.1820E+00      1.6808E+00      4.4396E-01      6.2629E+01      1.1531E+02      1.0000E+00
      5.6798E-01      1.2319E+00      1.1826E+00      1.3962E+00      3.7255E-01      7.5893E+01      1.2219E+02      1.0000E+00
      9.4333E-01      1.1146E+00      1.0292E+00      1.2727E+00      8.1433E-01      8.3188E+01      9.8621E+01      1.0000E+00
      1.1147E+00      1.0755E+00      1.0080E+00      1.1328E+00      1.0414E+00      8.5986E+01      9.3661E+01      1.0000E+00
      1.1151E+00      1.0752E+00      1.0078E+00      1.1315E+00      1.0425E+00      8.5884E+01      9.3498E+01      1.0000E+00
      9.4445E-01      1.1138E+00      1.0287E+00      1.2702E+00      8.1557E-01      8.3095E+01      9.8509E+01      1.0000E+00
      5.6898E-01      1.2307E+00      1.1816E+00      1.3936E+00      3.7319E-01      7.5982E+01      1.2212E+02      1.0000E+00
      6.1210E-01      1.4520E+00      1.1848E+00      1.6839E+00      4.4488E-01      6.2359E+01      1.1551E+02      1.0000E+00
      9.3864E-01      1.1397E+00      1.0328E+00      1.2858E+00      7.5085E-01      7.5655E+01      9.8709E+01      1.0000E+00
