  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      1.0002E+00      1.0001E+00      1.0000E+00      1.0002E+00      1.0001E+00      8.9980E+01      9.0013E+01      1.0000E+00
      1.0005E+00      1.0003E+00      1.0000E+00      1.0006E+00      1.0002E+00      8.9960E+01      9.0029E+01      1.0000E+00
      1.0015E+00      1.0007E+00      1.0000E+00      1.0013E+00      1.0009E+00      8.9879E+01      9.0093E+01      1.0000E+00
      1.0040E+00      1.0017E+00      1.0000E+00      1.0030E+00      1.0024E+00      8.9682E+01      9.0251E+01      1.0000E+00
      1.0077E+00      1.0032E+00      1.0001E+00      1.0051E+00      1.0046E+00      8.9353E+01      9.0542E+01      1.0000E+00
      1.0079E+00      1.0026E+00      1.0001E+00      1.0043E+00      1.0056E+00      8.9224E+01      9.0798E+01      1.0000E+00
      9.9796E-01      1.0044E+00      1.0001E+00      1.0080E+00      9.9326E-01      8.9236E+01      9.0543E+01      1.0000E+00
      9.8792E-01      1.0039E+00      1.0001E+00      1.0097E+00      9.8138E-01      8.9494E+01      9.0252E+01      1.0000E+00
      9.8955E-01      1.0023E+00      1.0000E+00      1.0045E+00      9.8888E-01      8.9948E+01      9.0026E+01      1.0000E+00
      9.8955E-01      1.0023E+00      1.0000E+00      1.0045E+00      9.8888E-01      8.9948E+01      9.0026E+01      1.0000E+00
      9.8792E-01      1.0039E+00      1.0001E+00      1.0097E+00      9.8138E-01      8.9494E+01      9.0252E+01      1.0000E+00
      9.9796E-01      1.0044E+00      1.0001E+00      1.0080E+00      9.9326E-01      8.9236E+01      9.0543E+01      1.0000E+00
      1.0079E+00      1.0026E+00      1.0001E+00      1.0043E+00      1.0056E+00      8.9224E+01      9.0798E+01      1.0000E+00
      1.0077E+00      1.0032E+00      1.0001E+00      1.0051E+00      1.0046E+00      8.9353E+01      9.0542E+01      1.0000E+00
      1.0040E+00      1.0017E+00      1.0000E+00      1.0030E+00      1.0024E+00      8.9682E+01      9.0251E+01      1.0000E+00
      1.0015E+00      1.0007E+00      1.0000E+00      1.0013E+00      1.0009E+00      8.9879E+01      9.0093E+01      1.0000E+00
      1.0005E+00      1.0003E+00      1.0000E+00      1.0006E+00      1.0002E+00      8.9960E+01      9.0029E+01      1.0000E+00
      1.0010E+00      1.0006E+00      1.0000E+00      1.0011E+00      1.0006E+00      8.9928E+01      9.0055E+01      1.0000E+00
      1.0028E+00      1.0015E+00      1.0000E+00      1.0026E+00      1.0018E+00      8.9785E+01      9.0173E+01      1.0000E+00
      1.0073E+00      1.0034E+00      1.0001E+00      1.0060E+00      1.0047E+00      8.9453E+01      9.0447E+01      1.0000E+00
      1.0153E+00      1.0067E+00      1.0002E+00      1.0115E+00      1.0098E+00      8.8835E+01      9.0948E+01      1.0000E+00
      1.0265E+00      1.0130E+00      1.0009E+00      1.0194E+00      1.0132E+00      8.7688E+01      9.1928E+01      1.0000E+00
      9.9998E-01      1.0142E+00      1.0006E+00      1.0219E+00      9.8735E-01      8.8404E+01      9.1797E+01      1.0000E+00
      9.3613E-01      1.0261E+00      1.0029E+00      1.0732E+00      8.9212E-01      8.8073E+01      9.3526E+01      1.0000E+00
      9.3613E-01      1.0261E+00      1.0029E+00      1.0732E+00      8.9212E-01      8.8073E+01      9.3526E+01      1.0000E+00
      9.9998E-01      1.0142E+00      1.0006E+00      1.0219E+00      9.8735E-01      8.8404E+01      9.1797E+01      1.0000E+00
      1.0265E+00      1.0130E+00      1.0009E+00      1.0194E+00      1.0132E+00      8.7688E+01      9.1928E+01      1.0000E+00
      1.0153E+00      1.0067E+00      1.0002E+00      1.0115E+00      1.0098E+00      8.8835E+01      9.0948E+01      1.0000E+00
      1.0073E+00      1.0034E+00      1.0001E+00      1.0060E+00      1.0047E+00      8.9453E+01      9.0447E+01      1.0000E+00
      1.0028E+00      1.0015E+00      1.0000E+00      1.0026E+00      1.0018E+00      8.9785E+01      9.0173E+01      1.0000E+00
      1.0010E+00      1.0006E+00      1.0000E+00      1.0011E+00      1.0006E+00      8.9928E+01      9.0055E+01      1.0000E+00
      1.0017E+00      1.0012E+00      1.0000E+00      1.0020E+00      1.0011E+00      8.9891E+01      9.0091E+01      1.0000E+00
      1.0048E+00      1.0029E+00      1.0000E+00      1.0049E+00      1.0032E+00      8.9668E+01      9.0286E+01      1.0000E+00
      1.0120E+00      1.0067E+00      1.0002E+00      1.0115E+00      1.0082E+00      8.9141E+01      9.0744E+01      1.0000E+00
      1.0234E+00      1.0109E+00      1.0005E+00      1.0192E+00      1.0174E+00      8.8369E+01      9.1413E+01      1.0000E+00
      1.0468E+00      1.0152E+00      1.0014E+00      1.0307E+00      1.0332E+00      8.7052E+01      9.2295E+01      1.0000E+00
      1.1556E+00      1.0994E+00      1.0290E+00      1.1766E+00      1.0212E+00      7.6549E+01      9.8937E+01      1.0000E+00
      7.5552E-01      1.3366E+00      1.2195E+00      1.5916E+00      4.7897E-01      6.8536E+01      1.2411E+02      1.0000E+00
      7.5552E-01      1.3366E+00      1.2195E+00      1.5916E+00      4.7897E-01      6.8536E+01      1.2411E+02      1.0000E+00
      1.1556E+00      1.0994E+00      1.0290E+00      1.1766E+00      1.0212E+00      7.6549E+01      9.8937E+01      1.0000E+00
      1.0468E+00      1.0152E+00      1.0014E+00      1.0307E+00      1.0332E+00      8.7052E+01      9.2295E+01      1.0000E+00
      1.0234E+00      1.0109E+00      1.0005E+00      1.0192E+00      1.0174E+00      8.8369E+01      9.1413E+01      1.0000E+00
      1.0120E+00      1.0067E+00      1.0002E+00      1.0115E+00      1.0082E+00      8.9141E+01      9.0744E+01      1.0000E+00
      1.0048E+00      1.0029E+00      1.0000E+00      1.0049E+00      1.0032E+00      8.9668E+01      9.0286E+01      1.0000E+00
      1.0017E+00      1.0012E+00      1.0000E+00      1.0020E+00      1.0011E+00      8.9891E+01      9.0091E+01      1.0000E+00
      1.0027E+00      1.0018E+00      1.0000E+00      1.0032E+00      1.0020E+00      8.9870E+01      9.0121E+01      1.0000E+00
      1.0071E+00      1.0047E+00      1.0001E+00      1.0081E+00      1.0054E+00      8.9588E+01      9.0385E+01      1.0000E+00
      1.0181E+00      1.0118E+00      1.0004E+00      1.0201E+00      1.0132E+00      8.8854E+01      9.1058E+01      1.0000E+00
      1.0366E+00      1.0240E+00      1.0017E+00      1.0397E+00      1.0246E+00      8.7281E+01      9.2479E+01      1.0000E+00
      1.0308E+00      1.0232E+00      1.0020E+00      1.0437E+00      1.0172E+00      8.6858E+01      9.2479E+01      1.0000E+00
      1.0585E+00      1.1472E+00      1.0235E+00      1.2832E+00      9.0507E-01      7.9533E+01      9.8013E+01      1.0000E+00
      1.0585E+00      1.1472E+00      1.0235E+00      1.2832E+00      9.0507E-01      7.9533E+01      9.8013E+01      1.0000E+00
      1.0308E+00      1.0232E+00      1.0020E+00      1.0437E+00      1.0172E+00      8.6858E+01      9.2479E+01      1.0000E+00
      1.0366E+00      1.0240E+00      1.0017E+00      1.0397E+00      1.0246E+00      8.7281E+01      9.2479E+01      1.0000E+00
      1.0181E+00      1.0118E+00      1.0004E+00      1.0201E+00      1.0132E+00      8.8854E+01      9.1058E+01      1.0000E+00
      1.0071E+00      1.0047E+00      1.0001E+00      1.0081E+00      1.0054E+00      8.9588E+01      9.0385E+01      1.0000E+00
      1.0027E+00      1.0018E+00      1.0000E+00      1.0032E+00      1.0020E+00      8.9870E+01      9.0121E+01      1.0000E+00
      1.0035E+00      1.0024E+00      1.0000E+00      1.0043E+00      1.0030E+00      8.9892E+01      9.0120E+01      1.0000E+00
      1.0092E+00      1.0063E+00      1.0001E+00      1.0115E+00      1.0076E+00      8.9643E+01      9.0380E+01      1.0000E+00
      1.0235E+00      1.0164E+00      1.0006E+00      1.0292E+00      1.0196E+00      8.8956E+01      9.1072E+01      1.0000E+00
      1.0516E+00      1.0362E+00      1.0029E+00      1.0630E+00      1.0407E+00      8.7225E+01      9.2661E+01      1.0000E+00
      1.1316E+00      1.1303E+00      1.0354E+00      1.1912E+00      1.0239E+00      7.6328E+01      1.0143E+02      1.0000E+00
      6.6097E-01      1.3511E+00      1.2114E+00      1.6973E+00      3.8254E-01      7.3292E+01      1.2346E+02      1.0000E+00
      6.6097E-01      1.3511E+00      1.2114E+00      1.6973E+00      3.8254E-01      7.3292E+01      1.2346E+02      1.0000E+00
      1.1316E+00      1.1303E+00      1.0354E+00      1.1912E+00      1.0239E+00      7.6328E+01      1.0143E+02      1.0000E+00
      1.0516E+00      1.0362E+00      1.0029E+00      1.0630E+00      1.0407E+00      8.7225E+01      9.2661E+01      1.0000E+00
      1.0235E+00      1.0164E+00      1.0006E+00      1.0292E+00      1.0196E+00      8.8956E+01      9.1072E+01      1.0000E+00
      1.0092E+00      1.0063E+00      1.0001E+00      1.0115E+00      1.0076E+00      8.9643E+01      9.0380E+01      1.0000E+00
      1.0035E+00      1.0024E+00      1.0000E+00      1.0043E+00      1.0030E+00      8.9892E+01      9.0120E+01      1.0000E+00
      1.0040E+00      1.0025E+00      1.0000E+00      1.0050E+00      1.0036E+00      8.9947E+01      9.0072E+01      1.0000E+00
      1.0101E+00      1.0068E+00      1.0001E+00      1.0138E+00      1.0090E+00      8.9831E+01      9.0220E+01      1.0000E+00
      1.0254E+00      1.0176E+00      1.0006E+00      1.0359E+00      1.0225E+00      8.9515E+01      9.0611E+01      1.0000E+00
      1.0519E+00      1.0377E+00      1.0031E+00      1.0793E+00      1.0461E+00      8.8784E+01      9.1323E+01      1.0000E+00
      1.0752E+00      1.1562E+00      1.0312E+00      1.2490E+00      9.7617E-01      8.3607E+01      9.8300E+01      1.0000E+00
      1.0752E+00      1.1562E+00      1.0312E+00      1.2490E+00      9.7617E-01      8.3607E+01      9.8300E+01      1.0000E+00
      1.0519E+00      1.0377E+00      1.0031E+00      1.0793E+00      1.0461E+00      8.8784E+01      9.1323E+01      1.0000E+00
      1.0254E+00      1.0176E+00      1.0006E+00      1.0359E+00      1.0225E+00      8.9515E+01      9.0611E+01      1.0000E+00
      1.0101E+00      1.0068E+00      1.0001E+00      1.0138E+00      1.0090E+00      8.9831E+01      9.0220E+01      1.0000E+00
      1.0040E+00      1.0025E+00      1.0000E+00      1.0050E+00      1.0036E+00      8.9947E+01      9.0072E+01      1.0000E+00
      1.0039E+00      1.0025E+00      1.0000E+00      1.0051E+00      1.0034E+00      8.9979E+01      9.0041E+01      1.0000E+00
      1.0097E+00      1.0070E+00      1.0001E+00      1.0141E+00      1.0081E+00      8.9954E+01      9.0129E+01      1.0000E+00
      1.0237E+00      1.0184E+00      1.0007E+00      1.0370E+00      1.0194E+00      8.9865E+01      9.0374E+01      1.0000E+00
      1.0464E+00      1.0404E+00      1.0032E+00      1.0829E+00      1.0361E+00      8.9554E+01      9.0945E+01      1.0000E+00
      1.0577E+00      1.1404E+00      1.0277E+00      1.2313E+00      9.6906E-01      8.3826E+01      9.8311E+01      1.0000E+00
      1.0577E+00      1.1404E+00      1.0277E+00      1.2313E+00      9.6906E-01      8.3826E+01      9.8311E+01      1.0000E+00
      1.0464E+00      1.0404E+00      1.0032E+00      1.0829E+00      1.0361E+00      8.9554E+01      9.0945E+01      1.0000E+00
      1.0237E+00      1.0184E+00      1.0007E+00      1.0370E+00      1.0194E+00      8.9865E+01      9.0374E+01      1.0000E+00
      1.0097E+00      1.0070E+00      1.0001E+00      1.0141E+00      1.0081E+00      8.9954E+01      9.0129E+01      1.0000E+00
      1.0039E+00      1.0025E+00      1.0000E+00      1.0051E+00      1.0034E+00      8.9979E+01      9.0041E+01      1.0000E+00
      1.0033E+00      1.0023E+00      1.0000E+00      1.0043E+00      1.0026E+00      8.9925E+01      9.0095E+01      1.0000E+00
