Time	Dissipation Rate Incompressible	Dissipation Rate Compressible	Ekin incomp	Ekin comp	Enstrophy comp	DR_u	DR_S	DR_Sd	DR_p	Maximum Vorticity	Mean Temperature	uprime	Mean Entropy	ED_S	ED_D
0.55589773718882E+00001	 0.45693407137078E-00002	 0.75452521089144E-00002	 0.12434146046442E+00000	 0.11998837993975E+00000	 0.22349999731972E+00001	 0.40021911807313E-00002	 0.45693407137078E-00002	 0.41915631177914E-00002	 0.33536889911230E-00002	 0.55258980050046E+00002	 0.99643690402256E+00000	 0.28791371446369E+00000	 0.19739209280356E+00001	 0.31374263929454E-00002	 0.67945449549293E-00003
0.55920862227929E+00001	 0.46431839333183E-00002	 0.75617446741939E-00002	 0.12422786430332E+00000	 0.11974627958433E+00000	 0.22556371552481E+00001	 0.40656480584902E-00002	 0.46431839333183E-00002	 0.42585048856573E-00002	 0.33032397885365E-00002	 0.56162456099622E+00002	 0.99651656091444E+00000	 0.28778216797122E+00000	 0.19735483231552E+00001	 0.31816572739754E-00002	 0.68952615151837E-00003
0.56251189951892E+00001	 0.47179685302562E-00002	 0.75555255721738E-00002	 0.12411709853056E+00000	 0.11950487333862E+00000	 0.22769172496087E+00001	 0.41297114323067E-00002	 0.47179685302562E-00002	 0.43261546155135E-00002	 0.32293709566604E-00002	 0.56820827428337E+00002	 0.99660486780488E+00000	 0.28765384119408E+00000	 0.19731706196247E+00001	 0.32264128526473E-00002	 0.70032801362916E-00003
0.56580849236722E+00001	 0.47945809176212E-00002	 0.75275513218940E-00002	 0.12400897094602E+00000	 0.11926480371712E+00000	 0.22987675369614E+00001	 0.41947077703181E-00002	 0.47945809176212E-00002	 0.43950122703005E-00002	 0.31325390515936E-00002	 0.56881794079359E+00002	 0.99670225983046E+00000	 0.28752851562470E+00000	 0.19727877073875E+00001	 0.32714836458354E-00002	 0.71279910117393E-00003
0.56909918188607E+00001	 0.48727083647727E-00002	 0.74799103515753E-00002	 0.12390306318237E+00000	 0.11902676566450E+00000	 0.23212311300226E+00001	 0.42604627802429E-00002	 0.48727083647727E-00002	 0.44648659796586E-00002	 0.30150443719167E-00002	 0.56189535483510E+00002	 0.99680914410186E+00000	 0.28740570996691E+00000	 0.19723992890490E+00001	 0.33168364787558E-00002	 0.72665665998317E-00003
0.57238496259790E+00001	 0.49517546605809E-00002	 0.74073899590398E-00002	 0.12379868645766E+00000	 0.11879136670725E+00000	 0.23442699903603E+00001	 0.43266318992721E-00002	 0.49517546605809E-00002	 0.45352884229809E-00002	 0.28721015360588E-00002	 0.54966427753602E+00002	 0.99692560323927E+00000	 0.28728462826688E+00000	 0.19720054062342E+00001	 0.33623893164806E-00002	 0.74145645742719E-00003
0.57566689209233E+00001	 0.50335720730630E-00002	 0.73184601471703E-00002	 0.12369458175936E+00000	 0.11855911179723E+00000	 0.23680653611775E+00001	 0.43942535206963E-00002	 0.50335720730630E-00002	 0.46076112748423E-00002	 0.27108488723280E-00002	 0.53417421270710E+00002	 0.99705168132746E+00000	 0.28716381127545E+00000	 0.19716057620708E+00001	 0.34083517475640E-00002	 0.75823180160943E-00003
0.57894596513270E+00001	 0.51166159129853E-00002	 0.72137070457897E-00002	 0.12358903602851E+00000	 0.11833051040422E+00000	 0.23928253002256E+00001	 0.44626199931247E-00002	 0.51166159129853E-00002	 0.46808673936004E-00002	 0.25328396521893E-00002	 0.52028762743905E+00002	 0.99718730906999E+00000	 0.28704127000429E+00000	 0.19712000888871E+00001	 0.34548841735252E-00002	 0.77573318054751E-00003
0.58222314473901E+00001	 0.51979439065853E-00002	 0.70917220547501E-00002	 0.12347981273289E+00000	 0.11810591557549E+00000	 0.24185757487314E+00001	 0.45301542406742E-00002	 0.51979439065853E-00002	 0.47530063674515E-00002	 0.23387156872987E-00002	 0.50556124715064E+00002	 0.99733241518678E+00000	 0.28691440388252E+00000	 0.19707879116657E+00001	 0.35018851792365E-00002	 0.79203965675976E-00003
0.58549957165042E+00001	 0.52778154213745E-00002	 0.69576389567873E-00002	 0.12336458460428E+00000	 0.11788561667466E+00000	 0.24451879897441E+00001	 0.45968668342027E-00002	 0.52778154213745E-00002	 0.48240932841238E-00002	 0.21335456726635E-00002	 0.48157605624704E+00002	 0.99748673242724E+00000	 0.28678050213160E+00000	 0.19703689157666E+00001	 0.35491768642039E-00002	 0.80820001507499E-00003
0.58877677790604E+00001	 0.53582551814753E-00002	 0.68146465759544E-00002	 0.12324142131150E+00000	 0.11766997878965E+00000	 0.24728591149862E+00001	 0.46639712339498E-00002	 0.53582551814753E-00002	 0.48955961800480E-00002	 0.19190503959064E-00002	 0.47370349001875E+00002	 0.99764961149675E+00000	 0.28663731009936E+00000	 0.19699431746001E+00001	 0.35971212212400E-00002	 0.82522652853174E-00003
0.59205666086256E+00001	 0.54405897260735E-00002	 0.66587058451991E-00002	 0.12310853182592E+00000	 0.11745924106121E+00000	 0.25019137786188E+00001	 0.47323811192374E-00002	 0.54405897260735E-00002	 0.49685945846387E-00002	 0.16901112605605E-00002	 0.50550866356173E+00002	 0.99782042406544E+00000	 0.28648272993430E+00000	 0.19695107385405E+00001	 0.36461971608017E-00002	 0.84325609070473E-00003
0.59533933201441E+00001	 0.55249443189447E-00002	 0.64915995091510E-00002	 0.12296443507163E+00000	 0.11725378298863E+00000	 0.25324512059144E+00001	 0.48022513902596E-00002	 0.55249443189447E-00002	 0.50433234040380E-00002	 0.14482761051130E-00002	 0.55646600754759E+00002	 0.99799852473228E+00000	 0.28631501890008E+00000	 0.19690717060307E+00001	 0.36965925855950E-00002	 0.86184596125352E-00003
0.59862139243918E+00001	 0.56106482810424E-00002	 0.63140426675431E-00002	 0.12280798202777E+00000	 0.11705404843314E+00000	 0.25644563800861E+00001	 0.48731277296288E-00002	 0.56106482810424E-00002	 0.51191727147225E-00002	 0.11948699528207E-00002	 0.61257430945556E+00002	 0.99818350217089E+00000	 0.28613281534720E+00000	 0.19686259893212E+00001	 0.37482571602574E-00002	 0.88086860673714E-00003
0.60000000000000E+00001	 0.56463821259918E-00002	 0.62348793051518E-00002	 0.12273843676468E+00000	 0.11697194032182E+00000	 0.25783325742795E+00001	 0.49028235530161E-00002	 0.56463821259918E-00002	 0.51508701029251E-00002	 0.10840092022267E-00002	 0.63538681649864E+00002	 0.99826323942118E+00000	 0.28605178641251E+00000	 0.19684366406582E+00001	 0.37703024372130E-00002	 0.88870916553907E-00003
0.60188791204110E+00001	 0.56948315396163E-00002	 0.61235299763964E-00002	 0.12263957214751E+00000	 0.11686129310688E+00000	 0.25976136766353E+00001	 0.49432144395848E-00002	 0.56948315396163E-00002	 0.51939161333502E-00002	 0.92961384304620E-00003	 0.66318093549756E+00002	 0.99837433806846E+00000	 0.28593655723780E+00000	 0.19681752983933E+00001	 0.38006561074755E-00002	 0.89918910146586E-00003
0.60517036355499E+00001	 0.57799149697157E-00002	 0.59101810532535E-00002	 0.12245828879357E+00000	 0.11667421924013E+00000	 0.26323646390348E+00001	 0.50142345107518E-00002	 0.57799149697157E-00002	 0.52695567485339E-00002	 0.64062430471963E-00003	 0.69420133003739E+00002	 0.99857259689880E+00000	 0.28572514624323E+00000	 0.19677154079091E+00001	 0.38546718034992E-00002	 0.91744139263384E-00003
0.60844611507746E+00001	 0.58669804886028E-00002	 0.56776124394919E-00002	 0.12226701367817E+00000	 0.11649494853629E+00000	 0.26685998615375E+00001	 0.50866913845420E-00002	 0.58669804886028E-00002	 0.53468159646948E-00002	 0.33079647479712E-00003	 0.69318965405357E+00002	 0.99877673753221E+00000	 0.28550191321970E+00000	 0.19672498168616E+00001	 0.39102866335368E-00002	 0.93662473044754E-00003
0.61171442541120E+00001	 0.59539968951850E-00002	 0.54139648356654E-00002	 0.12206784122694E+00000	 0.11632419421324E+00000	 0.27063039594935E+00001	 0.51595371618777E-00002	 0.59539968951850E-00002	 0.54243579076916E-00002	 -.10393072026200E-00004	 0.65705720944376E+00002	 0.99898685537335E+00000	 0.28526927773239E+00000	 0.19667782162243E+00001	 0.39675444638415E-00002	 0.95481645270530E-00003
0.61497832358985E+00001	 0.60399491073634E-00002	 0.51407147891174E-00002	 0.12186197140124E+00000	 0.11616217370837E+00000	 0.27455808956804E+00001	 0.52322497286841E-00002	 0.60399491073634E-00002	 0.55014568536086E-00002	 -.36074206449120E-00003	 0.59393770222662E+00002	 0.99920434807557E+00000	 0.28502862008489E+00000	 0.19662986427580E+00001	 0.40265480365253E-00002	 0.97135268566426E-00003
0.61824168257484E+00001	 0.61182308655977E-00002	 0.48582028945574E-00002	 0.12165189488104E+00000	 0.11600913245761E+00000	 0.27864308054124E+00001	 0.53015523782724E-00002	 0.61182308655977E-00002	 0.55737217798314E-00002	 -.71551888527405E-00003	 0.55219735356336E+00002	 0.99942959161028E+00000	 0.28478283525176E+00000	 0.19658117376004E+00001	 0.40874014436367E-00002	 0.98302658980069E-00003
0.62151213592752E+00001	 0.61898385362556E-00002	 0.45687313996485E-00002	 0.12144173814525E+00000	 0.11586519529646E+00000	 0.28289793817326E+00001	 0.53681738474687E-00002	 0.61898385362556E-00002	 0.56419570083419E-00002	 -.10732256086935E-00002	 0.49975211067162E+00002	 0.99966143250604E+00000	 0.28453674413597E+00000	 0.19653188730775E+00001	 0.41504842184858E-00002	 0.99102598212046E-00003
0.62479103263243E+00001	 0.62634074354481E-00002	 0.42941069750748E-00002	 0.12123434680377E+00000	 0.11573037477351E+00000	 0.28730967529753E+00001	 0.54364761421526E-00002	 0.62634074354481E-00002	 0.57119595729841E-00002	 -.14178525979093E-00002	 0.50841750019260E+00002	 0.99989864276820E+00000	 0.28429368242924E+00000	 0.19648206417725E+00001	 0.42157512179940E-00002	 0.99955780028494E-00003
0.62808272780554E+00001	 0.63404633463309E-00002	 0.40567833355783E-00002	 0.12102882441664E+00000	 0.11560355978625E+00000	 0.29183694713857E+00001	 0.55068929383130E-00002	 0.63404633463309E-00002	 0.57845462965860E-00002	 -.17277629610077E-00002	 0.50670426950943E+00002	 0.10001415544355E+00001	 0.28405260594549E+00000	 0.19643153640974E+00001	 0.42825423359346E-00002	 0.10093397321701E-00002
0.63139662198569E+00001	 0.64104456599859E-00002	 0.38669409080530E-00002	 0.12082291261619E+00000	 0.11548281294784E+00000	 0.29644316256068E+00001	 0.55737893567076E-00002	 0.64104456599859E-00002	 0.58524493711780E-00002	 -.19855084631249E-00002	 0.49146048141503E+00002	 0.10003904158216E+00001	 0.28381086732329E+00000	 0.19638011226175E+00001	 0.43502046244982E-00002	 0.10151710508203E-00002
0.63473743732358E+00001	 0.64622180175271E-00002	 0.37279964326875E-00002	 0.12061537213759E+00000	 0.11536638884683E+00000	 0.30110551168507E+00001	 0.56314359434500E-00002	 0.64622180175271E-00002	 0.59081433969639E-00002	 -.21801469642764E-00002	 0.46455847372490E+00002	 0.10006438162341E+00001	 0.28356700811576E+00000	 0.19632782143006E+00001	 0.44183714446794E-00002	 0.10105347961393E-00002
0.63808739506138E+00001	 0.65003450866708E-00002	 0.36489904918727E-00002	 0.12040621562622E+00000	 0.11525319081188E+00000	 0.30578258689777E+00001	 0.56818572992381E-00002	 0.65003450866708E-00002	 0.59544767899545E-00002	 -.23054862980818E-00002	 0.43389771681940E+00002	 0.10008983629757E+00001	 0.28332103772484E+00000	 0.19627507250389E+00001	 0.44863957592883E-00002	 0.99862226043138E-00003
0.64144173813795E+00001	 0.65450946969642E-00002	 0.36481259650686E-00002	 0.12019362702535E+00000	 0.11514115487011E+00000	 0.31043785935758E+00001	 0.57349357063498E-00002	 0.65450946969642E-00002	 0.60047694200382E-00002	 -.23566434549696E-00002	 0.40371493270212E+00002	 0.10011521605283E+00001	 0.28307081213641E+00000	 0.19622201138546E+00001	 0.45536804875292E-00002	 0.99288312207375E-00003
0.64480591960852E+00001	 0.66001804926187E-00002	 0.37241091921753E-00002	 0.11997354815973E+00000	 0.11502746022988E+00000	 0.31504514698774E+00001	 0.57922698459001E-00002	 0.66001804926187E-00002	 0.60613252071205E-00002	 -.23372160149451E-00002	 0.37928591816542E+00002	 0.10014053594278E+00001	 0.28281153696379E+00000	 0.19616843449631E+00001	 0.46196831785091E-00002	 0.99428883915518E-00003
0.64817707093335E+00001	 0.66384112436569E-00002	 0.38348567798465E-00002	 0.11974357408134E+00000	 0.11491021927954E+00000	 0.31957760112177E+00001	 0.58401215863664E-00002	 0.66384112436569E-00002	 0.61059486778550E-00002	 -.22710918980085E-00002	 0.37427377241088E+00002	 0.10016572197201E+00001	 0.28254035001671E+00000	 0.19611428467724E+00001	 0.46840139685262E-00002	 0.98444966486168E-00003
0.65000000000000E+00001	 0.66526275155257E-00002	 0.39076351559256E-00002	 0.11961552804864E+00000	 0.11484499067117E+00000	 0.32200788995267E+00001	 0.58624186680713E-00002	 0.66526275155257E-00002	 0.61255431285177E-00002	 -.22179079725921E-00002	 0.37631784472481E+00002	 0.10017919531214E+00001	 0.28238924442294E+00000	 0.19608487055654E+00001	 0.47182415061066E-00002	 0.97532247507575E-00003
0.65151928416345E+00001	 0.66628327985215E-00002	 0.39795863336443E-00002	 0.11950694107415E+00000	 0.11478941217226E+00000	 0.32401596586106E+00001	 0.58799440045056E-00002	 0.66628327985215E-00002	 0.61406180091212E-00002	 -.21610316754769E-00002	 0.38927375368019E+00002	 0.10019032831540E+00001	 0.28226103884425E+00000	 0.19606030761641E+00001	 0.47463789831042E-00002	 0.96699998159472E-00003
0.65489541996700E+00001	 0.66816844754918E-00002	 0.41663613932442E-00002	 0.11925998068127E+00000	 0.11466138854617E+00000	 0.32845704711179E+00001	 0.59164195798516E-00002	 0.66816844754918E-00002	 0.61711998414000E-00002	 -.20048384481558E-00002	 0.39518136049264E+00002	 0.10021471138194E+00001	 0.28196924262676E+00000	 0.19600563650410E+00001	 0.48080398233092E-00002	 0.94793049429219E-00003
0.65827118122942E+00001	 0.67045457672938E-00002	 0.44131803209385E-00002	 0.11900562666152E+00000	 0.11452585418515E+00000	 0.33285746128672E+00001	 0.59539629212093E-00002	 0.67045457672938E-00002	 0.62038494067755E-00002	 -.17906690858371E-00002	 0.38735765754160E+00002	 0.10023856005407E+00001	 0.28166839446593E+00000	 0.19595093026289E+00001	 0.48682085350873E-00002	 0.93446665781183E-00003
0.66165088436744E+00001	 0.67570759497282E-00002	 0.47393811879189E-00002	 0.11874270107763E+00000	 0.11438055136229E+00000	 0.33720947058996E+00001	 0.60052959443831E-00002	 0.67570759497282E-00002	 0.62555981052868E-00002	 -.15162169173680E-00002	 0.40065933624153E+00002	 0.10026197882996E+00001	 0.28135706978575E+00000	 0.19589600826014E+00001	 0.49266698728502E-00002	 0.94016620435642E-00003
0.66503150070256E+00001	 0.68479463122664E-00002	 0.51181036946080E-00002	 0.11846895258897E+00000	 0.11422352859806E+00000	 0.34149594016512E+00001	 0.60747057831272E-00002	 0.68479463122664E-00002	 0.63321957300217E-00002	 -.12140920354137E-00002	 0.42217248023649E+00002	 0.10028514768189E+00001	 0.28103256346193E+00000	 0.19584055296983E+00001	 0.49832345052774E-00002	 0.96822927028595E-00003
0.66839856294918E+00001	 0.69419298774043E-00002	 0.54796933626705E-00002	 0.11818343423752E+00000	 0.11405483921812E+00000	 0.34570954251628E+00001	 0.61446905044133E-00002	 0.69419298774043E-00002	 0.64102220051349E-00002	 -.93052864246444E-00003	 0.43401659014216E+00002	 0.10030810582217E+00001	 0.28069370523464E+00000	 0.19578450780002E+00001	 0.50379282612485E-00002	 0.99915789513661E-00003
0.67175468887843E+00001	 0.70008507300982E-00002	 0.58060623754781E-00002	 0.11788670354341E+00000	 0.11387518470701E+00000	 0.34983783107060E+00001	 0.61962275231319E-00002	 0.70008507300982E-00002	 0.64642703995122E-00002	 -.65820802403411E-00003	 0.45663783920719E+00002	 0.10033079533338E+00001	 0.28034110596844E+00000	 0.19572790637561E+00001	 0.50907354544223E-00002	 0.10110304697309E-00002
0.67510301740988E+00001	 0.70317772634284E-00002	 0.61314509799399E-00002	 0.11758071111000E+00000	 0.11368466696405E+00000	 0.35385878252379E+00001	 0.62327270294314E-00002	 0.70317772634284E-00002	 0.64989690962840E-00002	 -.36751811634412E-00003	 0.47772654205394E+00002	 0.10035314081904E+00001	 0.27997703609404E+00000	 0.19567095586062E+00001	 0.51413118440524E-00002	 0.10073903965165E-00002
0.67844708044892E+00001	 0.70512331678019E-00002	 0.64619206414152E-00002	 0.11726702135203E+00000	 0.11348283610325E+00000	 0.35775096029618E+00001	 0.62623995238718E-00002	 0.70512331678019E-00002	 0.65252780687915E-00002	 -.63357427376291E-00004	 0.46478105473592E+00002	 0.10037515225662E+00001	 0.27960331585066E+00000	 0.19561377669568E+00001	 0.51894164536394E-00002	 0.99792838329722E-00003
0.68179103115032E+00001	 0.70666636509750E-00002	 0.67868140968957E-00002	 0.11694711090456E+00000	 0.11326953322137E+00000	 0.36151076763216E+00001	 0.62891108386260E-00002	 0.70666636509750E-00002	 0.65482765244187E-00002	 0.23853757247701E-00003	 0.47246478805303E+00002	 0.10039687221025E+00001	 0.27922166929349E+00000	 0.19555641735758E+00001	 0.52351861103000E-00002	 0.98700299488207E-00003
0.68513933267195E+00001	 0.70817883645184E-00002	 0.71031238912832E-00002	 0.11662245156792E+00000	 0.11304486050906E+00000	 0.36515322189246E+00001	 0.63149066665690E-00002	 0.70817883645184E-00002	 0.65705643601418E-00002	 0.53255953114141E-00003	 0.48396228025570E+00002	 0.10041838027739E+00001	 0.27883382335234E+00000	 0.19549887501950E+00001	 0.52789471663352E-00002	 0.97693063086570E-00003
0.68849467140866E+00001	 0.70961898425985E-00002	 0.73951866275852E-00002	 0.11629482823977E+00000	 0.11280932293185E+00000	 0.36869403800829E+00001	 0.63398118940145E-00002	 0.70961898425985E-00002	 0.65919871864717E-00002	 0.80319944111344E-00003	 0.51585125780480E+00002	 0.10043975342417E+00001	 0.27844188889816E+00000	 0.19544117517571E+00001	 0.53211547449541E-00002	 0.96744393593102E-00003
0.69184118104546E+00001	 0.71116596554810E-00002	 0.76486584325772E-00002	 0.11596790431745E+00000	 0.11256529424039E+00000	 0.37214812945699E+00001	 0.63649073159801E-00002	 0.71116596554810E-00002	 0.66138831706654E-00002	 0.10347752619118E-00002	 0.54184227241594E+00002	 0.10046093910327E+00001	 0.27805024044520E+00000	 0.19538365635630E+00001	 0.53621885798105E-00002	 0.95941511962534E-00003
0.69516958351924E+00001	 0.71277821731855E-00002	 0.78511336919048E-00002	 0.11564415372103E+00000	 0.11231501444078E+00000	 0.37555123097287E+00001	 0.63902746207205E-00002	 0.71277821731855E-00002	 0.66361708960879E-00002	 0.12149627958168E-00002	 0.56664843171207E+00002	 0.10048193838036E+00001	 0.27766184916312E+00000	 0.19532648243846E+00001	 0.54026522218804E-00002	 0.95239090546615E-00003
0.69847866885080E+00001	 0.71439804911784E-00002	 0.79963266341115E-00002	 0.11532485142725E+00000	 0.11206033279389E+00000	 0.37893924512535E+00001	 0.64159117536671E-00002	 0.71439804911784E-00002	 0.66586778770092E-00002	 0.13376487571022E-00002	 0.59585216889452E+00002	 0.10050280243367E+00001	 0.27727826147182E+00000	 0.19526962929319E+00001	 0.54431354457293E-00002	 0.94554195960301E-00003
0.70000000000000E+00001	 0.71510384326473E-00002	 0.80418589329917E-00002	 0.11517916446052E+00000	 0.11194172242742E+00000	 0.38050932747911E+00001	 0.64277020089625E-00002	 0.71510384326473E-00002	 0.66688987116213E-00002	 0.13729602213704E-00002	 0.61175906184532E+00002	 0.10051241006696E+00001	 0.27710306681873E+00000	 0.19524345997280E+00001	 0.54620214591377E-00002	 0.94192967830000E-00003
0.70176784115365E+00001	 0.71592612393488E-00002	 0.80814328505254E-00002	 0.11501091617855E+00000	 0.11180297444714E+00000	 0.38234603369144E+00001	 0.64415915264811E-00002	 0.71592612393488E-00002	 0.66809133901201E-00002	 0.14005194604054E-00002	 0.63172241909033E+00002	 0.10052360122753E+00001	 0.27690060332009E+00000	 0.19521300160815E+00001	 0.54842425900433E-00002	 0.93744225419285E-00003
0.70504669036383E+00001	 0.71734917202135E-00002	 0.81064513321958E-00002	 0.11470231173366E+00000	 0.11154373127115E+00000	 0.38582980024876E+00001	 0.64676414483091E-00002	 0.71734917202135E-00002	 0.67030500993604E-00002	 0.14034012328354E-00002	 0.66751444730400E+00002	 0.10054447835636E+00001	 0.27652885531611E+00000	 0.19515628440848E+00001	 0.55268454428816E-00002	 0.92643593120306E-00003
0.70831395984875E+00001	 0.71861804010195E-00002	 0.80803167892078E-00002	 0.11440034626293E+00000	 0.11128410457216E+00000	 0.38942714753683E+00001	 0.64940845516055E-00002	 0.71861804010195E-00002	 0.67249272852801E-00002	 0.13553895039276E-00002	 0.68649273782446E+00002	 0.10056548536025E+00001	 0.27616462030576E+00000	 0.19509938538197E+00001	 0.55715726999182E-00002	 0.91049047690285E-00003
0.71157285361554E+00001	 0.71993626175270E-00002	 0.80162345951580E-00002	 0.11410688554162E+00000	 0.11102549208053E+00000	 0.39316684382039E+00001	 0.65221842969935E-00002	 0.71993626175270E-00002	 0.67480636793600E-00002	 0.12681709157981E-00002	 0.66761542162388E+00002	 0.10058659413116E+00001	 0.27581018296601E+00000	 0.19504236188664E+00001	 0.56189702884391E-00002	 0.89093036811048E-00003
0.71482563919693E+00001	 0.72157842450923E-00002	 0.79303065168690E-00002	 0.11382436986720E+00000	 0.11076951144424E+00000	 0.39705530306406E+00001	 0.65534478861772E-00002	 0.72157842450923E-00002	 0.67743832761397E-00002	 0.11559232407293E-00002	 0.59061054103172E+00002	 0.10060766347515E+00001	 0.27546853403755E+00000	 0.19498546351057E+00001	 0.56693204992600E-00002	 0.87202558338966E-00003
0.71807340857460E+00001	 0.72357927870577E-00002	 0.78245323883508E-00002	 0.11355443449181E+00000	 0.11051755047400E+00000	 0.40109034156466E+00001	 0.65880827963597E-00002	 0.72357927870577E-00002	 0.68041496381277E-00002	 0.10203827502231E-00002	 0.47642020332448E+00002	 0.10062853574091E+00001	 0.27514170226971E+00000	 0.19492888543935E+00001	 0.57226850063723E-00002	 0.85551813407155E-00003
0.72131556304689E+00001	 0.72621924255931E-00002	 0.77222742094268E-00002	 0.11329602088191E+00000	 0.11026969903037E+00000	 0.40526469005593E+00001	 0.66274830696485E-00002	 0.72621924255931E-00002	 0.68392171229407E-00002	 0.88305708648604E-00003	 0.52764137246466E+00002	 0.10064920653953E+00001	 0.27482845665603E+00000	 0.19487246909201E+00001	 0.57790330608390E-00002	 0.84003308252403E-00003
0.72455021147977E+00001	 0.72922363429271E-00002	 0.76593691652730E-00002	 0.11304646442261E+00000	 0.11002434910793E+00000	 0.40956952365284E+00001	 0.66701922574666E-00002	 0.72922363429271E-00002	 0.68776926146992E-00002	 0.78167655057384E-00003	 0.56440358185792E+00002	 0.10066978550678E+00001	 0.27452560830472E+00000	 0.19481591766887E+00001	 0.58381978993135E-00002	 0.82408348423862E-00003
0.72777896169699E+00001	 0.73093662624875E-00002	 0.75941505708201E-00002	 0.11280639448993E+00000	 0.10978122631825E+00000	 0.41398485840195E+00001	 0.67076961697938E-00002	 0.73093662624875E-00002	 0.69084013981771E-00002	 0.68574917264295E-00003	 0.56895162955794E+00002	 0.10069013156728E+00001	 0.27423395667439E+00000	 0.19475943785584E+00001	 0.58997670845236E-00002	 0.79857835784803E-00003
0.73100010177361E+00001	 0.73249789644255E-00002	 0.75368951705330E-00002	 0.11257617484971E+00000	 0.10954060435965E+00000	 0.41848364424995E+00001	 0.67454253851246E-00002	 0.73249789644255E-00002	 0.69387402651555E-00002	 0.59815490537744E-00003	 0.48704150087910E+00002	 0.10071015771437E+00001	 0.27395398013743E+00000	 0.19470315969222E+00001	 0.59632116551175E-00002	 0.77130684692042E-00003
0.73421395178075E+00001	 0.73157621585964E-00002	 0.74882552522496E-00002	 0.11235448171961E+00000	 0.10930145529028E+00000	 0.42306834276731E+00001	 0.67716772208766E-00002	 0.73157621585964E-00002	 0.69530886888066E-00002	 0.53516656344301E-00003	 0.41517460597101E+00002	 0.10073001609119E+00001	 0.27368410222933E+00000	 0.19464679258468E+00001	 0.60283984219139E-00002	 0.72283075143385E-00003
0.73742800247563E+00001	 0.73115076958286E-00002	 0.74368741017139E-00002	 0.11214358614085E+00000	 0.10906389841881E+00000	 0.42775948185647E+00001	 0.68014718575265E-00002	 0.73115076958286E-00002	 0.69714566589879E-00002	 0.46541744272604E-00003	 0.45168193035879E+00002	 0.10074957979791E+00001	 0.27342712147950E+00000	 0.19459063751519E+00001	 0.60955033906854E-00002	 0.67683168715024E-00003
0.74064615082050E+00001	 0.73387140262568E-00002	 0.73631523398510E-00002	 0.11194288880068E+00000	 0.10882846383968E+00000	 0.43255399115137E+00001	 0.68479548367268E-00002	 0.73387140262568E-00002	 0.70114786468932E-00002	 0.35167369295773E-00003	 0.47766643592758E+00002	 0.10076902135987E+00001	 0.27318234301248E+00000	 0.19453450410581E+00001	 0.61643325143078E-00002	 0.65170141871114E-00003
0.74387030342469E+00001	 0.73783032305109E-00002	 0.72873540678506E-00002	 0.11175047892963E+00000	 0.10859476892533E+00000	 0.43744701837332E+00001	 0.69014357542454E-00002	 0.73783032305109E-00002	 0.70603259923006E-00002	 0.22702807554998E-00003	 0.47489981757145E+00002	 0.10078850829500E+00001	 0.27294746616597E+00000	 0.19447806786273E+00001	 0.62346238989032E-00002	 0.63350987107822E-00003
0.74710372949599E+00001	 0.74134833335411E-00002	 0.71950502994133E-00002	 0.11156507134785E+00000	 0.10836262302092E+00000	 0.44244340505368E+00001	 0.69534681163634E-00002	 0.74134833335411E-00002	 0.71067434497546E-00002	 0.88306849658685E-00004	 0.42681123765096E+00002	 0.10080813703581E+00001	 0.27272094571540E+00000	 0.19442115892676E+00001	 0.63063288008647E-00002	 0.61066123731535E-00003
0.75000000000000E+00001	 0.74441911021661E-00002	 0.70852887417622E-00002	 0.11140591032477E+00000	 0.10815747112819E+00000	 0.44699247904432E+00001	 0.70001879616434E-00002	 0.74441911021661E-00002	 0.71481298871895E-00002	 -.62841145427281E-00004	 0.35379551586029E+00002	 0.10082581138542E+00001	 0.27252634163174E+00000	 0.19436999613053E+00001	 0.63715565684599E-00002	 0.58880121522069E-00003
0.75032505359536E+00001	 0.74479432711796E-00002	 0.70738659753016E-00002	 0.11138848975098E+00000	 0.10813465292541E+00000	 0.44750428046640E+00001	 0.70055911436249E-00002	 0.74479432711796E-00002	 0.71529836225362E-00002	 -.79117647234667E-00004	 0.34462997267145E+00002	 0.10082780167265E+00001	 0.27250503328805E+00000	 0.19436424508309E+00001	 0.63788953547229E-00002	 0.58656566774408E-00003
0.75358081855784E+00001	 0.74915082316835E-00002	 0.69305796064099E-00002	 0.11121917247054E+00000	 0.10790866156925E+00000	 0.45271919253327E+00001	 0.70632641849551E-00002	 0.74915082316835E-00002	 0.72059624193081E-00002	 -.27538281289825E-00003	 0.25743892516615E+00002	 0.10084783412476E+00001	 0.27229784240856E+00000	 0.19430652115444E+00001	 0.64535842731594E-00002	 0.56768880937216E-00003
0.75683312759249E+00001	 0.75437593608308E-00002	 0.67743984146344E-00002	 0.11106001509159E+00000	 0.10768782803221E+00000	 0.45805119093834E+00001	 0.71259875901956E-00002	 0.75437593608308E-00002	 0.72652141485255E-00002	 -.49081573389112E-00003	 0.21994669395827E+00002	 0.10086805421359E+00001	 0.27210294019187E+00000	 0.19424859047781E+00001	 0.65299166039194E-00002	 0.55414691394321E-00003
0.76008431713890E+00001	 0.76012681959980E-00002	 0.66100893704576E-00002	 0.11091165076962E+00000	 0.10747222775078E+00000	 0.46348814589403E+00001	 0.71920038637859E-00002	 0.76012681959980E-00002	 0.73284260976325E-00002	 -.71833672717497E-00003	 0.27425408580681E+00002	 0.10088853136800E+00001	 0.27192112921411E+00000	 0.19419032855224E+00001	 0.66078872183934E-00002	 0.54346181320843E-00003
